"ANNEX1_GENUS","NCBI_SUB_TAXA","NCBI_TAXONOMY_LINK","INCLUDE_APPROVED_SIGN","EXCLUDE_APPROVED_SIGN"
" ","   Oryza sp. MUSC-233","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856695","   ","   "
" ","   Oryza sp. MUSC-234","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856696","   ","   "
" ","   Oryza sp. MUSC-235","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856697","   ","   "
" ","   Oryza sp. MUSC-237","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856698","   ","   "
" ","   Oryza sp. NTH01","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856699","   ","   "
" ","   Oryza sp. NTH05","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856700","   ","   "
" ","   Oryza sp. NTH08","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856701","   ","   "
" ","   Oryza sp. NTH10","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856702","   ","   "
" ","   Oryza sp. NTH11","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856703","   ","   "
" ","   Oryza sp. NTH13","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856704","   ","   "
" ","   Oryza sp. NTH15","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856705","   ","   "
" ","   Oryza sp. NTH18","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856706","   ","   "
" ","   Oryza sp. NTH19","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856707","   ","   "
" ","   Oryza sp. NTH30","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856708","   ","   "
" ","   Oryza sp. NTH32","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856709","   ","   "
" ","   Oryza sp. SBK-NTH14","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856710","   ","   "
" ","   Oryza sp. TA01","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856711","   ","   "
" ","   Oryza sp. TA02","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856712","   ","   "
" ","   Oryza sp. TA03","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856713","   ","   "
" ","   Oryza sp. TA08","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856714","   ","   "
" ","   Oryza sp. TA12","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856715","   ","   "
" ","   Oryza sp. TA14","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856716","   ","   "
" ","   Oryza sp. TA16","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856717","   ","   "
" ","   Oryza sp. TA21","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856718","   ","   "
" ","   Oryza sp. TA25","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856719","   ","   "
" ","   Oryza sp. TG02","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856720","   ","   "
" ","   Oryza sp. TS02","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856721","   ","   "
" ","   Oryza sp. TS17","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856722","   ","   "
" ","   Oryza sp. TT02","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856723","   ","   "
" ","   Oryza sp. TT04","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856724","   ","   "
" ","   Oryza sp. TT05","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856725","   ","   "
" ","   Oryza sp. TT06","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856726","   ","   "
" ","   Oryza sp. TT07","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856727","   ","   "
" ","   Oryza sp. TT08","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856728","   ","   "
" ","   Oryza sp. TT09","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856729","   ","   "
" ","   Oryza sp. TT10","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856730","   ","   "
" ","   Oryza sp. TT14","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856731","   ","   "
" ","   Oryza sp. TT15","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856732","   ","   "
" ","   Oryza sp. TT16","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856733","   ","   "
" ","   Oryza sp. TT20","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856734","   ","   "
" ","   Oryza sp. TW02","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856735","   ","   "
" ","   Oryza sp. TW05","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856736","   ","   "
" ","   Oryza sp. TW07","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2856737","   ","   "
" ","   Oryza sp. MS06","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2859855","   ","   "
" ","   Oryza sp. TT01","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2859856","   ","   "
" ","   Oryza sp. TG04","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2859857","   ","   "
" ","   Oryza sp. BG16","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2859858","   ","   "
" ","   Oryza sp. MUSC-191","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2859859","   ","   "
" ","   Oryza sp. BG24","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2859860","   ","   "
" ","   Oryza sp. LB24","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2859861","   ","   "
" ","   Oryza sp. 'malabarensis'","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2866447","   ","   "
"Oryza","Oryza sativa Indica Group x Oryza nivara","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=311553","   ","   "
"Oryza","Oryza glaberrima x Oryza sativa","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=441961","   ","   "
"Oryza","Oryza nivara x Oryza rufipogon","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=471963","   ","   "
"Oryza","Oryza sativa x Oryza glaberrima","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=551113","   ","   "
"Oryza","Oryza neocaledonica","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=699967","   ","   "
"Oryza","Oryza sativa x Oryza longistaminata","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1054584","   ","   "
"Oryza","Oryza rufipogon x Oryza sativa","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1077957","   ","   "
"Oryza","Oryza sativa Japonica Group x Oryza rufipogon","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1086342","   ","   "
"Oryza","Oryza rufipogon x Oryza sativa Japonica Group","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1088136","   ","   "
"Oryza","Oryza nivara x Oryza sativa","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1351824","   ","   "
"Oryza","Oryza aff. punctata 'tetraploid'","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1819875","   ","   "
"Oryza","Oryza barthii x Oryza glaberrima","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1853067","   ","   "
"Oryza","Oryza sativa Japonica Group x Oryza meridionalis","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2040499","   ","   "
"Oryza","Oryza sativa Japonica Group x Oryza punctata","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2678700","   ","   "
"Oryza","Oryza sativa Indica Group x Oryza glumipatula","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2758727","   ","   "
"Oryza","Oryza hybrid cultivar","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2769561","   ","   "
"Secale","Secale cereale","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4550","   ","   "
" ","   Secale cereale subsp. vavilovii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4553","   ","   "
" ","   Secale cereale subsp. ancestrale","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=155089","   ","   "
" ","   Secale cereale subsp. segetale","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=155090","   ","   "
" ","   Secale cereale subsp. afghanicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=155091","   ","   "
" ","   Secale cereale subsp. dighoricum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=155093","   ","   "
" ","   Secale cereale subsp. rigidum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=318875","   ","   "
" ","   Secale cereale subsp. tetraploidum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=318876","   ","   "
"Secale","Secale montanum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4551","   ","   "
"Secale","Secale sylvestre","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4552","   ","   "
"Secale","Secale strictum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=58866","   ","   "
" ","   Secale strictum subsp. africanum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=37731","   ","   "
" ","   Secale strictum subsp. kuprijanovii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=100817","   ","   "
" ","   Secale strictum subsp. strictum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=155095","   ","   "
" ","   Secale strictum subsp. anatolicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=155101","   ","   "
" ","   Secale strictum subsp. ciliatoglume","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1343468","   ","   "
"Triticum","Triticum aestivum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4565","   ","   "
" ","   Triticum aestivum var. vavilovii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=69995","   ","   "
" ","   Triticum aestivum subsp. tibeticum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=231718","   ","   "
" ","   Triticum aestivum subsp. yunnanense","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=425487","   ","   "
" ","   Triticum aestivum var. albirubrinflatum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=570172","   ","   "
" ","   Triticum aestivum var. erythrospermum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=876344","   ","   "
" ","   Triticum aestivum var. ferrugineum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2135794","   ","   "
" ","   Triticum aestivum var. graecum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529935","   ","   "
" ","   Triticum aestivum subsp. hadropyrum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529936","   ","   "
" ","   Triticum aestivum var. lutescens","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529937","   ","   "
" ","   Triticum aestivum var. milturum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529938","   ","   "
" ","   Triticum aestivum var. albidum-compactoides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529939","   ","   "
" ","   Triticum aestivum var. aureum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529940","   ","   "
" ","   Triticum aestivum var. suberythrospermum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529941","   ","   "
" ","   Triticum aestivum var. subhostinflatum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529942","   ","   "
" ","   Triticum aestivum var. lutescens-compactoides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529949","   ","   "
"Triticum","Triticum aestivum x Triticum timopheevi","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4566","   ","   "
"Triticum","Triticum monococcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4568","   ","   "
" ","   Triticum monococcum subsp. aegilopoides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=52163","   ","   "
" ","   Triticum monococcum subsp. sinskajae","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=77603","   ","   "
" ","   Triticum monococcum subsp. monococcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=408188","   ","   "
" ","      Triticum monococcum var. pseudoflavescens","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=543982","   ","   "
"Triticum","Triticum timopheevii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4570","   ","   "
" ","   Triticum timopheevii subsp. timopheevii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=58932","   ","   "
" ","   Triticum timopheevii subsp. armeniacum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=103802","   ","   "
" ","   Triticum timopheevii subsp. araraticum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=860351","   ","   "
"Triticum","Triticum turgidum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4571","   ","   "
" ","   Triticum turgidum subsp. durum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4567","   ","   "
" ","   Triticum turgidum subsp. paleocolchicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=77605","   ","   "
" ","   Triticum turgidum subsp. turgidum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=357456","   ","   "
" ","   Triticum turgidum subsp. turanicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376534","   ","   "
" ","   Triticum turgidum subsp. pyramidale","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=744040","   ","   "
" ","   Triticum turgidum var. mirabile","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2518326","   ","   "
"Triticum","Triticum urartu","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4572","   ","   "
" ","   Triticum urartu var. nigrum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=460378","   ","   "
" ","   Triticum urartu var. urartu","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=538173","   ","   "
" ","   Triticum urartu var. pubescentiurartu","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=538174","   ","   "
"Triticum","Triticum dicoccum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=49225","   ","   "
" ","   Triticum dicoccum subsp. abyssinicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529945","   ","   "
" ","   Triticum dicoccum subsp. asiaticum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529946","   ","   "
" ","   Triticum dicoccum subsp. dicoccum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529947","   ","   "
"Triticum","Triticum durum x Triticosecale sp.","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=49315","   ","   "
"Triticum","Triticum spelta","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=58933","   ","   "
" ","   Triticum spelta var. arduini","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=279889","   ","   "
" ","   Triticum spelta var. duhamelianum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=876341","   ","   "
" ","   Triticum spelta var. album","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1108845","   ","   "
" ","   Triticum spelta subsp. spelta","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529948","   ","   "
"Triticum","Triticum compactum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=69993","   ","   "
" ","   Triticum compactum var. humboldtii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=876345","   ","   "
" ","   Triticum compactum var. kanaschii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1734040","   ","   "
"Triticum","Triticum macha","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=69994","   ","   "
" ","   Triticum macha var. subletschumicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=876342","   ","   "
" ","   Triticum macha var. megrelicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2100578","   ","   "
" ","   Triticum macha var. colchicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2126388","   ","   "
" ","   Triticum macha var. palaeoimereticum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2126389","   ","   "
"Triticum","Triticum zhukovskyi","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=77602","   ","   "
"Triticum","Triticum sphaerococcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=77604","   ","   "
" ","   Triticum sphaerococcum var. rotundatum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=879234","   ","   "
" ","   Triticum sphaerocuccum var. globosum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=879235","   ","   "
"Triticum","Triticum polonicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=77606","   ","   "
"Triticum","Triticum dicoccoides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=85692","   ","   "
" ","   Triticum dicoccoides var. aaronsohnii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=538169","   ","   "
" ","   Triticum dicoccoides var. kotschyi","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=538170","   ","   "
" ","   Triticum dicoccoides var. macra-aronsohnii","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=538171","   ","   "
" ","   Triticum dicoccoides var. namuricum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=538172","   ","   "
" ","   Triticum dicoccoides subsp. dicoccoides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2529944","   ","   "
"Triticum","Triticum carthlicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=295401","   ","   "
" ","   Triticum carthlicum var. fuliginosum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2126387","   ","   "
" ","   Triticum carthlicum var. rubiginosum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2137671","   ","   "
"Triticum","Triticum x fungicidum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376528","   ","   "
"Triticum","Triticum x soveticum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376529","   ","   "
"Triticum","Triticum x timococcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376530","   ","   "
"Triticum","Triticum x dimococcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376531","   ","   "
"Triticum","Triticum ispahanicum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376532","   ","   "
"Triticum","Triticum antiquorum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376533","   ","   "
"Triticum","Triticum kiharae","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376535","   ","   "
"Triticum","Triticum flaksbergeri","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376536","   ","   "
"Triticum","Triticum palmovae","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=376537","   ","   "
"Triticum","Triticum petropavlovskyi","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=501337","   ","   "
"Triticum","Triticum aestivum x Triticum dicoccoides","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1413217","   ","   "
"Triticum","Triticum monococcum subsp. aegilopoides x Triticum urartu","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=1586742","   ","   "
"Triticum","unclassified Triticum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=2624298","   ","   "
" ","   Triticum sp.","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=4569","   ","   "
" ","   Triticum sp. CH_E2Amono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203447","   ","   "
" ","   Triticum sp. CH_M3Sdcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203448","   ","   "
" ","   Triticum sp. CH_M4Sdcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203450","   ","   "
" ","   Triticum sp. CH_E65Smono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203451","   ","   "
" ","   Triticum sp. CH_E76Smono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203452","   ","   "
" ","   Triticum sp. CH_M6Sdcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203453","   ","   "
" ","   Triticum sp. CH_E1Amono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203454","   ","   "
" ","   Triticum sp. CH_M5Sdcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203455","   ","   "
" ","   Triticum sp. CH_M7Sdcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203456","   ","   "
" ","   Triticum sp. CH_E108Smono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203457","   ","   "
" ","   Triticum sp. CH_E10Amono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203458","   ","   "
" ","   Triticum sp. CH_E15Amono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203459","   ","   "
" ","   Triticum sp. CH_E19Amono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203460","   ","   "
" ","   Triticum sp. CH_E39Amono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203461","   ","   "
" ","   Triticum sp. CH_E102Smono","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203462","   ","   "
" ","   Triticum sp. CH_M8Sdcum","https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?lvl=10&id=203463","   ","   "
